761,"Chris Dupuis, Peter Lee, Kevin Tatroe, Rodney Thompson"
762,"Andrea Chiarvesio, Gianluca Santopietro"
763,"Matt Wilson, Erik Yaple"
764,"Chris Dupuis, Mike Mearls"
765,"Dori Smith, Phillip John Smith"
766,"T. C. Petty, III"
767,Bill Payne
768,Nick Sibicky
769,Richard James
770,"Michel Lalet, Laurent Levi"
771,"Mike Elliott, Rob Heinsoo, Brian Tinsman, Jonathan Tweet"
772,"Leo Colovini, Alex Randolph"
773,"Tom Braunlich, Gary Gabrel"
774,Arve D. Fühler
775,Simon McGregor
776,Travis Hancock
777,Jeremy Lennert
778,Joseph Miranda
779,"Vangelis Bagiartakis, Dávid Turczi"
780,"Don Greenwood, John Prados"
781,David Brain
782,"Bob Brechin, Brian Degas, Major P.R. Reid M.B.E., M.C."
783,Max J. Kobbert
784,Alf Seegert
785,Matthew Dunstan
786,"Antoine Bauza, Serge Laget"
787,Wolfgang Lüdtke
788,Josh Wood
789,Kim Satô
790,Keith Baker
791,Théo Rivière
792,Thibaud de la Touanne
793,Jack Degnan
794,Justin Oh
795,Dwight Sullivan
796,"Travis R. Chance, Nick Little (I)"
797,Jürgen Strohm
798,Jake Thornton
799,Johannes Sich
800,"Tony Curtis, Mark Simonitch"
801,"Marcin Senior Ropka, Viola Kijowska"
802,"Bruno Faidutti, Jef Gontier"
803,Eric B. Vogel
804,"Jeff Grubb, Peter Lee, Bill Slavicsek, Jonathan Tweet, Rob Watkins"
805,Jeremy Anderson
806,Kuraki Mura
807,Kevin McPartland
808,Harry Rowland
809,"Katalin Nimmerfroh, Dávid Turczi, Mihály Vincze"
810,Brett J. Gilbert
811,"Sebastian Bleasdale, Reiner Knizia"
812,Jeff Siadek
813,"Chuck Kallenbach, Tom Lischke, Mike Reynolds"
814,Robert P. Moore
815,"Luke Hooper, Michael Larson, Del Segura"
816,Rick Young
817,Craig Van Ness
818,Jakob Andrusch
819,Anthony Conta
820,Matt Hyra
821,"Cyril Demaegd, Frédéric Henry"
822,"Laura Robinson, Paul Toyne"
823,Mark Mokszycki
824,Fabio Lopiano
825,Wilko Manz
826,Alfred Mosher Butts
827,"Phil Eklund, Philipp Klarmann"
828,Lauge Luchau
829,"Doug Kaufman, Alfred Leonardi"
830,"Tom Braunlich, Jerry Darcy, Chuck Kallenbach, Roland L. Tesh"
831,"Gérard Delfanti, Gérard Mathieu, Pascal Trigaux"
832,Lee Yih
833,"Dan Raspler, Al Rose"
834,Ben Harkins
835,"Yves le Quellec, Nicolas Rident"
836,Andrew Innes
837,"Molly Glover, Tom Jolly"
838,"Anders Tyrland, Olle Tyrland"
839,Mark K. Swanson
840,"Rena Nathanson, Abe Nathanson"
841,Ephraim Hertzano
842,"S. Craig Taylor, James B. Wood"
843,"Seth Jaffee, Dan Keltner"
844,Thiago Boaventura
845,Błażej Kubacki
846,Stephen Hand
847,"James Hlavaty, Timothy Moore"
848,Christophe Pont
849,Mike Nagel
850,"David Carl, Alex Hall, Mat Hart, Richard Loxam"
851,Carey Grayson
852,"Jim Snyder, Mark H. Walker"
853,"Rolf Sagel, André Spil"
854,"Ben Stoll, Patrick Sullivan (II)"
855,Claude Lucchini
856,Werner Hodel
857,"Don Greenwood, Michael S. Matheny"
858,"Colby Dauch, Isaac Vega"
859,Cole Wehrle
860,"Vojkan Krstevski, Ivana Krstevski, Maja Matovska, Toni Toshevski"
861,佐藤 雄介 (Yusuke Sato)
862,Ulrich Blum
863,Tom Stasiak
864,"Grafik Studio Krüger, Alan R. Moon, Aaron Weissblum"
865,"Ben Cichoski, Mike Hummel, Cory Jones, Brian M. Kibler, Daniel Mandel, Matt Place, Patrick Sullivan (II), Drew Walker (I), Andrew Wolf"
866,John Welch
867,"Brad Stock, Brian Stock"
868,Torsten Landsvogt
869,Matteo Santus
870,"Wilko Manz, Steven Kimball"
871,Brian Hersch
872,"Rob Daviau, JR Honeycutt"
873,Dieter Nüßle
874,Tom Wham
875,Gerhard Hecht
876,Chih-Fan Chen
877,Attila Szőgyi
878,"Stephen Baker, Rob Daviau, Larry Harris, Jr."
879,Alan Turoff
880,Darren Kisgen
881,"Marc Gascoigne, Jervis Johnson"
882,Adam Starkweather
883,Manfred Ludwig
884,"John LaBelle, Thomas Rabideau, Dave Rabideau"
885,Tobias Stapelfeldt
886,"Tim Eisner, Ryan Swisher"
887,"William Grosselin, Didier Poli"
888,"Friedemann Friese, Marcel-André Casasola Merkle"
889,"Thomas M. Divoll, John B. Reilly"
890,"Rob Daviau, Bill Sabram, Craig Van Ness"
891,"Brad Freeman, Eric Goldberg, Doug Kaufman, Kevin Maroney, Ken Rolston"
892,Adam West
893,"Eddy Boxerman, Dave Burke"
894,"Nikolas Sakaloglou, Sotirios Tsantilas"
895,"Leo Colovini, Klaus-Jürgen Wrede"
896,Volker Schächtele
897,"Phil Hall, John Harshman"
898,"Ted Alspach, Toryo Hojo, N2"
899,Tristan Hall
900,Stephen V. Cole
901,Renaud Verlaque
902,Lutz Stepponat
903,Christwart Conrad
904,"Shane Steely, Jared Tinney"
905,Bruce Glassco
906,"Christophe Leclercq, Alain Ollier"
907,Mark Derrick
908,"Dave Fulton, Jacob Tlapek"
909,Saashi
910,Ralf Lehmkuhl
911,Dirk Knemeyer
912,"Reiner Knizia, Andy Lewis"
913,"Jonathan Gilmour, Ben Harkins"
914,René Wiersma
915,Fabrice Mazza
916,Friedemann de Pedro
917,Andrew McNeil
918,"Travis R. Chance, Jonathan Gilmour, Nick Little (I)"
919,Mark H. Walker
920,Andrew Looney
921,Richard H. Berg
922,"Ryan Spangler, Sean Spangler"
923,"Stephen Baker, Barry Yearsley"
924,Alessandro Zucchini
925,"Dirk Baumann, Thomas Odenhoven, Matthias Schmitt"
926,Dave Williams (II)
927,Tomas Flodén
928,"Jordi Gené, Gregorio Morales"
929,Thomas Odenhoven
930,Nick Kellet
931,Doug Bass
932,"Curt Crane, Mike Elliott, Jeff Quick"
933,Antonio Catalán
934,Joseph McCullough
935,"Bill Podurgiel, Ted Terranova"
936,Geoff Engelstein
937,"Lin Lutke-Glanemann, Thomas Spitzer"
938,Phil Kendall
939,"Matt Anderson, Nathan Caroland, Redd Cohen, Aaron Darland, Justin Gibbs, David Hanold, Eric Johns, Mack Martin, Dan Weber"
940,Daniel Hodges (I)
941,Ian D. Wilson
942,Alex Churchill
943,Hassan Lopez
944,Chris Leder
945,Martyn F
946,Phil Yates
947,"Andy Jones, Bill King, Nigel Stillman"
948,Austin Rucker
949,"Tom Dalgliesh, Grant Dalgliesh"
950,"Robert Dougherty, Chad Ellis, Darwin Kastle"
951,James J. St. Laurent
952,"Monte Cook, Jeff Grubb, Seth Johnson, Jon Leitheusser, Jeff Quick, Jordan Weisman"
953,Guillaume Blossier
954,Andy Chambers
955,Eddie Robbins
956,Jim Dunnigan
957,Darin A. Leviloff
958,Robert Harris
959,Nick Karp
960,Simone Cerruti Sola
961,"James D'Aloisio, Ethan Fleischer, Craig Van Ness"
962,"Mark Simonitch, Jaro Andruszkiewicz"
963,"Andrea Meyer, Erik Nielsen"
964,"Doug Kaufman, Robert J. Kuntz, Tom Wham"
965,Michael Rinella
966,Kalle Krenzer
967,"David McKenzie, Barry Nakazono"
968,"Tom W. Green, III, Stephen C. Smith"
969,"Enrico Pesce, Federica Rinaldi"
970,Shaun Derrick
971,"(Uncredited), Katharine Chapman"
972,H. Jean Vanaise
973,"Dean Bass, Andy Chambers, Chris Colston, Richard Halliwell, Jervis Johnson, Andy Jones, Paul Murphy"
974,Brian Train
975,John Coveyou
976,Mark Gerrits
977,Stéphane Vachon
978,"Richard Launius, Jason Maxwell"
979,"Christopher Kirkman, Richard Launius, Darrell Louder"
980,Rudy Seuntjens
981,"Robert G. Markham, Mark Seaman"
982,Werner Ernst George Muller
983,"Stefan Feld, Christoph Toussaint"
984,"Paolo Parente, Olivier Zamfirescu"
985,"Roberto Di Meglio, Marco Maggi, Francesco Nepitello, Salvatore Pierucci"
986,Lipschitzz
987,Thierry Denoual
988,"Don Greenwood, Ben Knight, Mark McLaughlin"
989,James Mathe
990,Brad Brooks
991,Adam E. Daulton
992,P. D. Magnus
993,Kris Gould
994,Mikko Punakallio
995,"Rob Daviau, Dan Sanfilippo"
996,Phil Kelly
997,Brien J. Miller
998,Rory O'Connor
999,"Rob Daviau, Robert Doyle, Justin D. Jacobson"
1000,"Philip C. Barker, Sue Laflin Barker, Richard Bodley Scott"
1001,"Thomas Cauët, Cyril Demaegd"
1002,Lee Brimmicombe-Wood
1003,"Matt Burchfield, Grant Wylie, Mike Wylie"
1004,"Brian Shotton, Kenny Sims"
1005,Spartaco Albertarelli
1006,Łukasz Woźniak
1007,"Acchittocca, Virginio Gigli"
1008,"Dox Lucchin, Pedro Latro"
1009,Patrick Lysaght
1010,Laurent Pouchain
1011,Daniel Berger (I)
1012,"François Combe, Gilles Lehmann"
1013,"Rebecca Bleau, Nicholas Cravotta"
1014,Jürgen P. Grunau
1015,"Colby Dauch, Dustin DePenning, Jerry Hawthorne, Craig Van Ness"
1016,Alessio Cavatore
1017,"Kirsten Becker, Jens-Peter Schliemann"
1018,John Gibson
1019,"Martino Chiacchiera, Silvano Sorrentino"
1020,Loïc Lamy
1021,Dave Chalker
1022,Geoffrey Mott-Smith
1023,Mark Latham
1024,Roberto Pestrin
1025,"Emely Brand, Lukas Brand"
1026,Richard Denning
1027,"Peter Eggert, Tobias Stapelfeldt"
1028,Yohan Lemonnier
1029,"Aamir Syed, Omar Syed"
1030,"Andy Chambers, Jervis Johnson, Rick Priestley, Gavin Thorpe"
1031,Prospero Hall
1032,Bart Van Dijk
1033,"Cliff Bohm, Jeff Morrow, Sam Waller"
1034,"Dave Clark (I), Randall C. Reed, Nick Smith (I)"
1035,Andrei Novac
1036,Pierluca Zizzi
1037,"Mike Fitzgerald, Nick Sauer"
1038,jim pinto
1039,Frank Chadwick
1040,Stefano Luperto
1041,Miranda Evarts
1042,"R. S. Erickson, Thomas F. Erickson, Jr."
1043,Bernhard Weber
1044,Mike Richie
1045,"George S. Parker, Grace Parker"
1046,"James Eastham, Steve Ellis (II)"
1047,Andrea Mainini
1048,Robert Couch
1049,Jesper Bülow
1050,"Charles Chevallier, Catherine Dumas, Pascal Pelemans"
1051,Luke Peterschmidt
1052,Manuel Correia
1053,Mike Gnade
1054,"Alexandar Guerov, Ledha Guerova"
1055,Eric Solomon
1056,"Gaetano Evola, Rosanna Leocata"
1057,Dean Essig
1058,"Bill Cooke, Alan Turoff"
1059,"Roman Pelek, Michael Schacht"
1060,Asger Johansen
1061,"Richard Baker, Mike Elliott"
1062,"Michael Meier-Bachl, Francis Tresham"
1063,"Matthew Grosso, Andy Patton"
1064,Michael Eskue
1065,Bruno Crépeault
1066,John Harrington
1067,Tylar Allinder
1068,Chris Darden
1069,Keith Meyers
1070,Perepau Llistosella
1071,Koichi Yamazaki
1072,"Yu-Chen Tseng, Eros Lin"
1073,"James Ernest, Heinrich Glumpler, Paul Peterson"
1074,"Sébastien Pauchon, Billy Stevenson"
1075,Joey Vigour
1076,"Arnaud Urbon, Ludovic Vialla"
1077,"Spartaco Albertarelli, Angelo Zucca"
1078,Alan Paull
1079,Carlo Bortolini
1080,Alexandre Garcia
1081,Kevin G. Nunn
1082,Hannu Uusitalo
1083,Douglas Seaton
1084,Neil Zimmerer
1085,Aaron Vanderbeek
1086,"Eric M. Lang, Kevin Wilson"
1087,"Mat Hart, Richard Loxam"
1088,"Steve Brewster, Tom Dalgliesh, Lance Gutteridge"
1089,"Tom Dalgliesh, Lance Gutteridge"
1090,Rob Heinsoo
1091,Richard Brady
1092,Andrew Federspiel
1093,Hans van Tol
1094,"Chad Irby, Steve Jackson (I)"
1095,Lucas Hedgren
1096,"Karen Boginski, Jody Boginski-Barbessi, Kenneth C. Shannon, III"
1097,"Craig Bartell, Tim Flowers"
1098,Mark A. Campbell
1099,Andrei Burago
1100,Michael Feldkötter
1101,James Ernest
1102,"Domingo Cabrero, Carlos López, Santi Santisteban"
1103,Sophia Wagner
1104,"Dean Conrad, John Streets"
1105,Rudi Hoffmann
1106,James M. Day
1107,"Fel Barros, Christophe Madura, Alexandru Olteanu, David Rakoto, Michael Shinall"
1108,Travis Worthington
1109,Benjamin Schwer
1110,"J. H. G. Hendriks, Steve Jackson (I)"
1111,"Andrew Parks, Manny O'Donnell"
1112,"Erin McDonald, Christian Strain"
1113,Gordon Calleja
1114,Robert Bradley
1115,Herschel Hoffmeyer
1116,"Nathan Caroland, Eric Johns, Dan Weber"
1117,"Marco Maggi, Francesco Nepitello"
1118,ginkgo
1119,"Matt Loomis, Isaac Shalev"
1120,"Marco Ruskowski, Marcel Süßelbeck"
1121,Kevin Bishop
1122,Hayato Kisaragi
1123,"Amanda Birkinshaw, Barry Yearsley"
1124,Jean-François Lassonde
1125,"Bruno Faidutti, Eric M. Lang"
1126,Joseph M. Balkoski
1127,"Marek Mydel, Piotr Stankiewicz"
1128,"Tom Dalgliesh, Grant Dalgliesh, Mark Kwasny"
1129,Robert Burke
1130,"John Poniske, Rick Young"
1131,"Mat Brinkman, Jochen Hartmann, Nate Hayden"
1132,John Poniske
1133,"Peter Steinke, Martin Wieland"
1134,"Dean Essig, Dave Friedrichs"
1135,"Roger Burten, Alan Coleman, Vincent A. A. J. Erato"
1136,Walter Obert
1137,Johannes Schmidauer-König
1138,Henri Kermarrec
1139,"Uwe Eickert, Gunter Eickert, Dean Halley"
1140,"Christopher Badell, Luther Bell Hendricks V, Kevin G. Nunn"
1141,"Bruno Cathala, Matthieu Lanvin"
1142,Alexander Huemer
1143,"Eros Lin, Zong-Hua Yang (Bob)"
1144,Bertram Kaes
1145,Brian Suhre
1146,"Alessio Cavatore, Rick Priestley"
1147,"Edward Fear, Mike Hummel, Matt Hyra, Daniel Mandel, Patrick Sullivan (II)"
1148,K. C. Humphrey
1149,"Jim Griffin, Elaine Henninger, Joe Roznai, Barb Roznai"
1150,Andrea Sfiligoi
1151,Andrew Fischer
1152,Michelle Schanen
1153,"Hubert Bartos, Łukasz S. Kowal"
1154,Erik Burigo
1155,Mike McManaway
1156,"Chad Brown, Tanis O'Connor, Paul Peterson, Keith Richmond, Mike Selinker, Liz Spain, Gaby Weidling"
1157,"Gene Billingsley, Rodger B. MacGowan, Dan Verssen"
1158,Steven Aramini
1159,Thomas Rauscher
1160,Martin Schlegel
1161,Martin Ebel
1162,"Sébastien Gigaudaut, David Rakoto, Nikki Valens"
1163,Jonathan Tweet
1164,"Paolo Mori, Francesco Sirocchi"
1165,Saar Shai
1166,Dan Cunningham
1167,"Rafał Cywicki, Krzysztof Cywicki, Krzysztof Hanusz"
1168,"Douglas Malewicki, Michael Stackpole"
1169,"Marco Maggi, Gabriele Mari, Francesco Nepitello"
1170,Larry Roznai
1171,Guan Chih Huang
1172,"Reiner Knizia, Jeff Tidball"
1173,"Gary Arant, Justin Gary"
1174,"Brigitte Ditt, Wolfgang Ditt"
1175,"Joseph Reiser, Eric Lee Smith"
1176,"Ekaterina Gorn, Igor Sklyuev"
1177,Iori Tsukinami (月並いおり)
1178,Joe Van Wetering
1179,Alfred Leonardi
1180,"John Coussis, Ben Knight"
1181,Michele Mura
1182,"Dean Essig, Rod Miller"
1183,"Fred Schachter, B. Sinigaglio, Steve Weiss"
1184,"Michael Bennighof, Jim Dunnigan"
1185,"Steffen Benndorf, Reinhard Staupe"
1186,David Chott
1187,Fabrice Vandenbogaerde
1188,"Marc Gouyon-Rety, Volko Ruhnke"
1189,David G. D. Hecht
1190,"Christoph Reiser, Sebastian Resl"
1191,Jacques Johan Mogendorff
1192,"Josh Derksen, Thomas M. Gofton, Dan Hoang, Aron Murch, Cameron Parkinson"
1193,"Bruno Faidutti, Paul Randles, Mike Selinker"
1194,"Nick Blain, Will Donovan"
1195,Jon M. Tuffley
1196,"Bill Eberle, Justin Kemppainen, Peter Olotka, Greg Olotka"
1197,"Anna-Marie Nelson, Scott Nelson"
1198,Michael R. Keller
1199,"Alan Emrich, Thomas Prowell, Salvatore Vasta"
1200,David E. Whitcher
1201,"Riccardo Guerra, Giulio Guerra, Marco Mutta"
1202,"Leo Colovini, Michael Schacht"
1203,Galen Ciscell
1204,Thomas H. Jung
1205,"Rafał Cywicki, Jacek ""Darken"" Gołębiewski"
1206,"Tim Hutchings, Mathew Sisson"
1207,"Hanno Kuhn, Wilfried Kuhn"
1208,Alex Bykov
1209,David Gómez Relloso
1210,Ralph H. Anderson
1211,"Spartaco Albertarelli, Marianna Fulvi, Elena Prette, Angelo Zucca"
1212,"Günter Burkhardt, Wolfgang A. Lehmann"
1213,"Steve Jackson (I), Andrew Wolf"
1214,Jason Topolski
1215,Samuel Strick
1216,"Jeffrey Breslow, Howard J. Morrison, Rouben Terzian"
1217,"Eric M. Lang, Christian T. Petersen"
1218,Douglas Malewicki
1219,Danny Holte
1220,Legend Dan Hoffman
1221,Christoph Toussaint
1222,Michael Michaels
1223,Randy Rathert
1224,Guglielmo Duccoli
1225,"Dmitry Knorre, Sergey Machin"
1226,Randall C. Reed
1227,Matthew Ma
1228,"Steven Poelzing, Alf Seegert"
1229,David Dockter
1230,"Tim Armstrong (I), Dean Essig, Steve Newhouse"
1231,John Zinser
1232,"James Ernest, Tom Jolly"
1233,Rob Daviau
1234,Dan Baden
1235,"Skaff Elias, Rob Heinsoo, Jonathan Tweet"
1236,Mike Selinker
1237,"Brian Engelstein, Geoff Engelstein"
1238,Gilbert Obermair
1239,"Vangelis Bagiartakis, Panagiotis Zinoviadis"
1240,"Stefan Kloß, Anna Oppolzer"
1241,"Howard Barasch, Richard H. Berg"
1242,Ulrich Weyel
1243,"Josep M. Allué, Víktor Bautista i Roca"
1244,Bruce Harper
1245,"Pascal Bernard, Laurent Pouchain"
1246,Alexandre Buchel
1247,"Alex Crispin, Thomas Pike, James Shelton"
1248,"John W. Mollett, Lewis Waterman"
1249,Anthony Burch
1250,Mark Rivera
1251,Charlie Krank
1252,"ANJAR, Chuck Kennedy, Bruce Lund"
1253,"Ed Beach, Mike Belles"
1254,Mattox Shuler
1255,"Wolfgang Kramer, Ursula Kramer"
1256,Takashi Ishida
1257,Oliver Kiley
1258,"Dan Glimne, Grzegorz Rejchtman"
1259,"Josh Cappel, Jay Cormier, Sen-Foong Lim"
1260,"David Heath, Jeff Lewis, Mark H. Walker"
1261,Mark Corsey
1262,"Josh Dillon, Daniel Dranove, Eli Halpern, Ben Hantoot, David Munk, David Pinsof, Max Temkin, Eliot Weinstein"
1263,"Robert Dijkman Dulkes, Matt Golec"
1264,"Seiji Kanai, Hayato Kisaragi, Masato Uesugi"
1265,"David Chircop, Yannick Massa"
1266,"Dan Keltner, David Short"
1267,Kenichi Tanabe
1268,David B. Bromley
1269,"Joe Roznai, Larry Roznai"
1270,"Richard H. Berg, Mark Simonitch"
1271,Firmino Martínez
1272,"Jean Bey, Nicolas Fructus, Florent Maudoux, Adrian Smith, Kevin Walker, Richard Wright, Alessia Zambonin"
1273,"David A. Fox, Michael Welker"
1274,"Richard Baker, Paul Barclay, Aaron Forsythe, Devin Low, Jonathan Tweet"
1275,"Alexey Konnov, Alexey Paltsev, Anatoliy Shklyarov, Trehgrannik"
1276,Andrew Wolf
1277,Jeremiah Lee
1278,Jim Keifer
1279,"Tobias Goslar, Roland Goslar, Johannes Goslar"
1280,Holger Bösch
1281,"Wojtek Krupnik, Wojtek Wojcik"
1282,Kirsten Hiese
1283,Craig Browne (I)
1284,Wolfgang Panning
1285,Stéphane Boudin
1286,"Monty Stambler, Ann Stambler"
1287,"Gary Chalk, Tony Webster"
1288,"Thomas Klausner, Timo Multamäki, Kevin Wilson"
1289,Brent Keith
1290,"Alan Emrich, Steve Kosakowski"
1291,"Mick Ado, Alan R. Moon"
1292,"Bruno Faidutti, Michael Schacht"
1293,"Angelika Fassauer, Peter Haluszka"
1294,"Andy Chambers, Pete Haines, Jervis Johnson, Rick Priestley"
1295,Nathanael Mortensen
1296,Yoshiteru Shinohara
1297,Ed Wimble
1298,"Takumi Akabane, Tsunekaz Ishihara"
1299,"Ben Cichoski, Mike Donais, Paul Sottosanti"
1300,"Alessio Cavatore, Stephan Hess, Rick Priestley"
1301,Paul Murphy
1302,James Wallis
1303,Gabriel Ecoutin
1304,Greg Costikyan
1305,Fabian Zimmermann
1306,"Matthew Inman, Elan Lee, Shane Small"
1307,"Julian Courtland-Smith, Brian Engelstein, Geoff Engelstein, Sydney Engelstein"
1308,"Glenn Rahman, Kenneth Rahman"
1309,Matthew Moore
1310,"Joseph M. Balkoski, Ed Beach"
1311,Lance Hill
1312,Mr. Bistro
1313,Randy Heller
1314,Matthew Parkes
1315,Daniel A. George (I)
1316,Peter-Paul Joopen
1317,M. Robert Stribula
1318,紅陽 (Kouyou)
1319,"Dean Essig, John Kisner, Hans Mielants"
1320,"Larry Roznai, Loren Roznai"
1321,"Pitt Crandlemire, Aaron Weissblum"
1322,Klaus Westerhoff
1323,"Steve Finn, Seamus Finn"
1324,Hermann Huber
1325,François Haffner
1326,"Andrew Doull, Phil Eklund, Jon Manker"
1327,Benoit Turpin
1328,Charlie Bink
1329,David G. Royffe
1330,Christopher Hamm
1331,Alex Davy
1332,"Anthony F. Buccini, Jim Dunnigan, Redmond A. Simonsen"
1333,"Dominique Ehrhard, Michel Lalet"
1334,Charles Chevallier
1335,Scott de Brestian
1336,Jon Southard
1337,"Valentijn Eekels, Sebastiaan van den Roovaart"
1338,Didier Dhorbait
1339,Jeff Beck (II)
1340,Horst-Rainer Rösner
1341,"Gaëtan Beaujannot, Jonathan Gilmour, Jean Yves Monpertuis, Isaac Vega"
1342,John Werner
1343,Claude Soucie
1344,Danny Devine
1345,Zachary Eagle
1346,Benoit Bannier
1347,Dirk Liekens
1348,"Michail Antonow, Jens-Peter Schliemann"
1349,Nick Hayes
1350,"Piet Hein, John Nash"
1351,Thomas Denmark
1352,Marco Valtriani
1353,"Víctor Fernández, Gorka Mata, Sergi Solé Pascual"
1354,"Gary Kim, Evan Song"
1355,Jim Bailey
1356,"Heinz Meister, Klaus Zoch"
1357,Przemysław Świerczyński
1358,"Jose Garcia, Robin D. Laws"
1359,Edward Sindelar
1360,Jordan Draper
1361,Olivier Warnier
1362,"Frank Chadwick, John Harshman, Marc W. Miller"
1363,Czarnè
1364,Robert Sun
1365,Kurt Keckley
1366,Arturo Garcia
1367,Michał Jagodziński
1368,"Leonhard ""Lonny"" Orgler"
1369,Philippe des Pallières
1370,Anneliese Farkaschovsky
1371,Teale Fristoe
1372,"Chris Lawson, Federico Vellani"
1373,Max Valembois
1374,Pierre-Yves Lebeau
1375,Jon Sudbury
1376,"Morten Andersen, Tina Christensen, Robert Bonde Jensen, Lone Gram Larsen, Troels Vastrup"
1377,"Ronald Hoekstra, Thomas Jansen, Patrick Zuidhof"
1378,"Tom Herrschaft, Jeff Lewis, Mark H. Walker"
1379,"Kevin Barrett, Michael Mulvihill, Jordan Weisman"
1380,Paul MacKinnon
1381,"David Chircop, Dávid Turczi"
1382,"Larry Pinsky, Lindsley Schutz"
1383,Mark Miklos
1384,"James Hlavaty, Thomas Lehmann"
1385,"Howard Barasch, John H. Butterfield"
1386,Guido Hoffmann
1387,Yehuda Berlinger
1388,"Bryan Fischer, John Sizemore"
1389,Brent Spivey
1390,"Ted Alspach, Friedemann Friese"
1391,Jan Zalewski
1392,Simon Cogan
1393,"Peter Minder, Helmut Ohley"
1394,Damien Desnous
1395,"John Cooper, Andrew Looney"
1396,Alfred Viktor Schulz
1397,Joshua J Mills
1398,Jordan Sorenson
1399,"Edward Fear, John Fiorillo, Justin Gary, Matt Hyra, Anthony Shaheen, Patrick Sullivan (II)"
1400,"Karl-Heinz Schmiel, Klaus-Jürgen Wrede"
1401,"Kat Kimoundri, Nathan Loos, Jonathan Mariucci"
1402,Jeff Smets
1403,"Christian Fiore, Knut Happel"
1404,Simon Hunt
1405,J. Arthur Ellis
1406,Alfredo Genovese
1407,Atsuo Yoshizawa
1408,Olivier Rolko
1409,"Mandy Henning, Melissa Limes"
1410,Andrew Bryceson
1411,Scott Nicholson
1412,"David Ekberg, Brian Berg Asklev Hansen"
1413,"Peter Corless, Doug Kaufman"
1414,Frank DiLorenzo
1415,"Sebastian Kozak, Michal Kozak, Michal Marciniak, Maciej Owsianny"
1416,Andreas Kuhnekath
1417,Dieter Danziger
1418,Peter Morrison
1419,"Antoine Bauza, Bruno Faidutti"
1420,Jesse Catron
1421,Sam Coates
1422,"Marek Loskot, Jan Soukal"
1423,Jodi Soares
1424,"Seth Johnson, Michael Mulvihill, Brian Poel, Jordan Weisman"
1425,Gavan Brown
1426,David J. Mortimer
1427,"G. W. ""Jerry"" D'Arcey, Rob Daviau, Justin D. Jacobson"
1428,Andy Hopwood
1429,"Jason Hawkins, Andrew Parks"
1430,"Erik Smith, Scott Smith (I)"
1431,"Gaëtan Beaujannot, Charles Chevallier"
1432,David Ausloos
1433,"Daniel Clark (I), Michael Hurley, Corey Konieczka, Jeff Tidball"
1434,"Tetsuya Nakamura, Adam Starkweather"
1435,Matt Tolman
1436,"Curtis Baer, Dean Essig"
1437,Proyecto Enigma
1438,Segundo Santos
1439,Christof Tisch
1440,"Göran Björkman, Stefan Ekström"
1441,Dennis Hoyle
1442,Bruce Shelley
1443,Kyle Daniel
1444,"Grzegorz Okliński, Krzysztof Wolicki"
1445,"Tom Oleson, David Williams (I)"
1446,"Guillaume Blossier, Charly Cazals, Frédéric Henry"
1447,Ben Knight
1448,"Tom Dalgliesh, Ron Gibson, John Gordon, Lance Gutteridge"
1449,Denis Blanchot
1450,Phil Fry
1451,"Leigh Caple, Mark Chaplin"
1452,Jim Felli
1453,Jean-Marie Albert
1454,Scott Slomiany
1455,Łukasz M. Pogoda
1456,Joshua Gerald Balvin
1457,Tonton Z
1458,Travis R. Chance
1459,"Naotaka Shimamoto, Yoshiaki Tomioka"
1460,"Andrew Hackard, Steve Jackson (I)"
1461,Rick Priestley
1462,"Joseph M. Balkoski, Ed Beach, Mike Belles, Chris Withers"
1463,Kevin Barrett
1464,Krzysztof Zięba
1465,Jim Barnes
1466,"Manlio Manzini, Federico Vellani"
1467,Norbert Proena
1468,Cliff Kamarga
1469,Jane Ruemmele
1470,"Anselm Ostertag, Helge Ostertag"
1471,Joli Quentin Kansil
1472,"Ray Frigard, Henri Sala"
1473,"Antonio Ferrara, Sebastiano Fiorillo"
1474,David Harding (II)
1475,"G. W. ""Jerry"" D'Arcey"
1476,Cyrille Leroy
1477,Jeep Barnett
1478,Domenico Di Giorgio
1479,Bill Crenshaw
1480,Tom Dalgliesh
1481,"Guy Haley, Jake Thornton"
1482,"William Grosselin, Pascal Petit, Nicolas Raoult"
1483,"Daryl Andrews, Stephen Sauer"
1484,Nick Little (I)
1485,"Marc Klerner, Florian Racky"
1486,"Graeme Davis, Jervis Johnson"
1487,Pascal Bernard
1488,team SAIEN
1489,Vance von Borries
1490,Kristin Looney
1491,"Steven Aramini, Danny Devine, Paul Kluka"
1492,"Andy Chambers, Jervis Johnson, Gavin Thorpe"
1493,"Riff Conner, Nathan Phoenix"
1494,Derek Carver
1495,"Knut Grünitz, Brian Berg Asklev Hansen"
1496,Don Munro
1497,"Matt Hyra, Adam Sblendorio, Mataio Wilson"
1498,Erika Svanoe
1499,"James D'Aloisio, Ethan Fleischer, Austin Rucker, Craig Van Ness"
1500,"Dan Verssen, Dave Williams (II), Erik Yaple"
1501,"Michael Stackpole, Jordan Weisman"
1502,"Joe Huber (I), Thomas Lehmann"
1503,Evan Jones
1504,Milan Tasevski
1505,"Ugo Di Meglio, Sergio Guerri"
1506,"Derek Carver, Paul Cockburn"
1507,Jeremy White
1508,J. D. Webster
1509,Josh Lamont
1510,"Jean Bey, Jérôme Rigal"
